Date,Customer,Metal,Code,Quantity,Unit Price,Total Price
9/22/2022,Simply Texan,Gold,GB1VAL,6.0,"$1,705.00","$10,230.00"
10/19/2022,Tanmai Jewelers,Gold,GB1VAL,10.0,"$1,664.00","$16,640.00"
9/27/2022,Raleigh Gold Coin and Jewelry LLC,Gold,GB1VAL,15.0,"$1,662.00","$24,930.00"
9/21/2022,Tanmai Jewelers,Gold,GB1VAL,5.0,"$1,696.00","$8,480.00"
9/27/2022,Tillis Jewelry LLC,Gold,GB1VAL,2.0,"$1,669.00","$3,338.00"
10/20/2022,Tanmai Jewelers,Gold,GB1VAL,7.0,"$1,664.00","$11,648.00"
11/8/2022,Paras Gold Inc.,Gold,GB2.5G,19.0,$149.00,"$2,831.00"
12/6/2022,Luxe Jewel Exchange,Gold,GB2.5GPAMPF,1.0,$157.50,$157.50
7/13/2022,Paras Gold Inc.,Gold,GB2.5GPAMPF,5.0,$153.00,$765.00
11/16/2022,Royal Gold & Silver Exchange,Gold,GB20G,1.0,"$1,158.00","$1,158.00"
10/3/2022,Dallas Diamonds,Gold,GB20G,25.0,"$1,106.85","$27,671.25"
10/19/2022,Dr. Gold Jewelry and Diamonds,Gold,GB20GPAMPF,3.0,"$1,065.00","$3,195.00"
8/10/2022,Manor Auctions LLC,Gold,GB20GPAMPF,1.0,"$1,171.00","$1,171.00"
11/16/2022,Royal Gold & Silver Exchange,Gold,GB20GPAMPF,1.0,"$1,158.00","$1,158.00"
2/1/2022,Shirin Diamond Center,Gold,GB20GPAMPF,15.0,"$1,190.70","$17,860.50"
10/31/2022,Dr. Gold Jewelry and Diamonds,Gold,GB20GPAMPF,1.0,"$1,071.00","$1,071.00"
9/12/2022,Manor Auctions LLC,Gold,GB20GPAMPF,1.0,"$1,131.00","$1,131.00"
7/7/2022,Lynchburg Pawn Shop,Gold,GB20GPAMPF,1.0,"$1,139.00","$1,139.00"
10/20/2022,Dr. Gold Jewelry and Diamonds,Gold,GB20GPAMPF,3.0,"$1,067.80","$3,203.40"
2/24/2022,TSM Coins,Gold,GB50X1G,6.0,"$3,245.00","$19,470.00"
8/30/2022,Carolina Coin & Trading Co.,Gold,GB50X1G,2.0,"$2,925.00","$5,850.00"
2/25/2022,TSM Coins,Gold,GB50X1G,1.0,"$3,187.60","$3,187.60"
2/22/2022,Southwest Gold and Silver,Gold,GB50X1G,2.0,"$3,211.70","$6,423.40"
7/25/2022,Paras Gold Inc.,Gold,GB5G,9.0,$290.00,"$2,610.00"
6/27/2022,Paras Gold Inc.,Gold,GB5G,60.0,$306.50,"$18,390.00"
12/13/2022,DBKJ Numismatic,Gold,GB5G,5.0,$304.00,"$1,520.00"
11/23/2022,"Alaska Bullion & Coin, LLC",Gold,GB5G,8.0,$294.75,"$2,358.00"
9/22/2022,Bryan Connally,Gold,GB5G,1.0,$283.00,$283.00
8/2/2022,Justin Boggs,Gold,GB5G,1.0,$285.00,$285.00
9/1/2022,K.B. Zaveree,Gold,GB5G,10.0,$288.90,"$2,889.00"
10/14/2022,"Alaska Bullion & Coin, LLC",Gold,GB5G,10.0,$277.00,"$2,770.00"
10/21/2022,Dallas Diamonds,Gold,GB5GPAMPF,23.0,$287.00,"$6,601.00"
7/25/2022,Paras Gold Inc.,Gold,GB5GPAMPF,14.0,$298.00,"$4,172.00"
10/13/2022,Bryan Connally,Gold,GB5GPAMPF,1.0,$290.35,$290.35
11/16/2022,Royal Gold & Silver Exchange,Gold,GB5GPAMPF,3.0,$307.00,$921.00
4/8/2022,Dallas Diamonds,Gold,GB5GPAMPF,3.0,$335.00,"$1,005.00"
10/3/2022,Paras Gold Inc.,Gold,GB5GPAMPF,25.0,$291.00,"$7,275.00"
4/18/2022,Golden Creations,Gold,GB5GPAMPF,13.0,$339.00,"$4,407.00"
9/21/2022,Gold Buyers of Orange Park,Gold,GB5GPAMPF,25.0,$290.50,"$7,262.50"
4/25/2022,ARK Silver,Gold,GBK,1.0,"$61,610.97","$61,610.97"
11/28/2022,ARA Gold LLC,Gold,GBK,2.0,"$56,471.50","$112,943.00"
10/19/2022,Tanmai Jewelers,Gold,GBK,1.0,"$52,806.00","$52,806.00"
10/28/2022,ARA Gold LLC,Gold,GBK,1.0,"$53,272.00","$53,272.00"
10/5/2022,ARA Gold LLC,Gold,GBK,1.0,"$55,245.00","$55,245.00"
2/25/2022,K.B. Zaveree,Gold,GBK,1.0,"$61,021.00","$61,021.00"
2/24/2022,David's J & C Exchange LLC,Gold,GBK,1.0,"$61,680.00","$61,680.00"
5/18/2022,"Bars and Stars, LLC",Gold,GBK,1.0,"$58,899.00","$58,899.00"
1/5/2022,ARA Gold LLC,Gold,GBK,1.0,"$59,059.55","$59,059.55"
4/25/2022,"Classic Bank, N.A.",Gold,GBK,2.0,"$61,397.00","$122,794.00"
10/19/2022,Gold Buyers of Orange Park,Gold,GBK,1.0,"$52,850.00","$52,850.00"
2/14/2022,Paras Gold Inc.,Gold,GBK,2.0,"$60,217.00","$120,434.00"
1/31/2022,Hirschberg Ent. LLC,Gold,GBK,2.0,"$58,192.00","$116,384.00"
2/23/2022,Paras Gold Inc.,Gold,GBK,2.0,"$61,700.00","$123,400.00"
11/17/2022,"Precious Metals Refinery, LLC",Gold,GBK,3.0,"$57,115.00","$171,345.00"
9/16/2022,"Classic Bank, N.A.",Gold,GBK,4.0,"$54,446.00","$217,784.00"
7/6/2022,Tulsa Gold and Silver,Gold,GBK,1.0,"$56,295.00","$56,295.00"
10/7/2022,Blackwood Gold & Silver,Gold,GBK,2.0,"$55,201.50","$110,403.00"
9/6/2022,"Precious Metals Refinery, LLC",Gold,GBK,1.0,"$55,137.00","$55,137.00"
9/15/2022,ARA Gold LLC,Gold,GBK,1.0,"$53,947.70","$53,947.70"
10/11/2022,Tanmai Jewelers,Gold,GBK,1.0,"$54,108.00","$54,108.00"
4/21/2022,"Classic Bank, N.A.",Gold,GBK,1.0,"$63,050.00","$63,050.00"
7/6/2022,"Classic Bank, N.A.",Gold,GBK,1.0,"$56,294.60","$56,294.60"
3/14/2022,Gold Buyers of Orange Park,Gold,GBK,1.0,"$63,399.80","$63,399.80"
3/17/2022,"Classic Bank, N.A.",Gold,GBK,3.0,"$62,604.00","$187,812.00"
8/24/2022,ARA Gold LLC,Gold,GBK,4.0,"$56,551.85","$226,207.40"
11/10/2022,Blackwood Gold & Silver,Gold,GBK,1.0,"$56,937.65","$56,937.65"
3/16/2022,Tulsa Gold and Silver,Gold,GBK,5.0,"$61,840.50","$309,202.50"
3/16/2022,ARA Gold LLC,Gold,GBK,6.0,"$62,322.78","$373,936.68"
4/11/2022,ARK Silver,Gold,GBK,2.0,"$63,700.00","$127,400.00"
4/7/2022,"Precious Metals Refinery, LLC",Gold,GBK,1.0,"$62,693.00","$62,693.00"
10/14/2022,ARA Gold LLC,Gold,GBK,1.0,"$53,304.70","$53,304.70"
9/22/2022,ARA Gold LLC,Gold,GBK,1.0,"$54,076.00","$54,076.00"
9/1/2022,"Classic Bank, N.A.",Gold,GBK,1.0,"$55,056.00","$55,056.00"
8/29/2022,ARA Gold LLC,Gold,GBK,1.0,"$56,192.00","$56,192.00"
8/29/2022,ARA Gold LLC,Gold,GBK,3.0,"$56,352.00","$169,056.00"
9/29/2022,ARA Gold LLC,Gold,GBK,3.0,"$53,707.00","$161,121.00"
10/6/2022,"Bars and Stars, LLC",Gold,GBK,3.0,"$55,539.00","$166,617.00"
5/25/2022,"Precious Metals Refinery, LLC",Gold,GBK,1.0,"$60,088.35","$60,088.35"
9/20/2022,ARA Gold LLC,Gold,GBKLBMA,1.0,"$53,850.00","$53,850.00"
10/14/2022,"Beverly Hills PMX, Inc.",Gold,GBRIT.25CD,132.0,$440.00,"$58,080.00"
10/26/2022,"River City Pawn and Gun, LLC",Gold,GBRITCD,7.0,"$1,711.22","$11,978.54"
3/17/2022,American Gold & Diamond Exchange,Gold,GBRITCD,14.0,"$1,985.00","$27,790.00"
10/11/2022,McAlester Gold & Silver Exchange,Gold,GBRITCD,2.0,"$1,725.50","$3,451.00"
10/14/2022,Alamo Coins,Gold,GBRITCD,3.0,"$1,689.00","$5,067.00"
8/3/2022,Morton Grove Coin Company,Gold,GBRITCY,5.0,"$1,773.00","$8,865.00"
7/11/2022,Lynchburg Pawn Shop,Gold,GBRITCY,10.0,"$1,780.00","$17,800.00"
7/11/2022,Rudy's Gold & Silver,Gold,GBRITCY,2.0,"$1,778.50","$3,557.00"
12/9/2022,Empire Gold & Silver LLC,Gold,GBRITCY,50.0,"$1,844.00","$92,200.00"
7/15/2022,Tulsa Gold and Silver,Gold,GBRITCY,35.0,"$1,750.00","$61,250.00"
7/15/2022,Tulsa Gold and Silver,Gold,GBRITCY,15.0,"$1,750.00","$26,250.00"
9/27/2022,Dinger's Gold & Silver,Gold,GBRITCY,24.0,"$1,674.47","$40,187.28"
10/5/2022,North Georgia Diamond,Gold,GBRITCY,3.0,"$1,776.00","$5,328.00"
4/25/2022,Rudy's Gold & Silver,Gold,GBRITCY,53.0,"$1,946.00","$103,138.00"
9/19/2022,"Alaska Bullion & Coin, LLC",Gold,GBRITCY,10.0,"$1,720.00","$17,200.00"
6/17/2022,Rudy's Gold & Silver,Gold,GBRITCY,5.0,"$1,890.00","$9,450.00"
5/25/2022,O'Connell's Coins & Jewelry,Gold,GBRITCY,52.0,"$1,891.50","$98,358.00"
5/25/2022,Robert Louis Murphy,Gold,GBRITCY,5.0,"$1,891.00","$9,455.00"
6/16/2022,Tulsa Gold and Silver,Gold,GBRITCY,40.0,"$1,872.50","$74,900.00"
9/27/2022,Gold Silver Coins & Stamps,Gold,GBRITCY,2.0,"$1,672.00","$3,344.00"
7/26/2022,McKee Coins Inc.,Gold,GBRITCY,1.0,"$1,763.00","$1,763.00"
9/26/2022,Rudy's Gold & Silver,Gold,GBRITCY,2.0,"$1,672.00","$3,344.00"
8/9/2022,TexasCoins.com,Gold,GBRITCY,5.0,"$1,838.00","$9,190.00"
7/5/2022,American Gold & Diamond Exchange,Gold,GBRITCY,30.0,"$1,813.00","$54,390.00"
6/21/2022,Northeast Arkansas Coin Co.,Gold,GBRITCY,10.0,"$1,885.00","$18,850.00"
7/25/2022,McKee Coins Inc.,Gold,GBRITCY,1.0,"$1,764.00","$1,764.00"
6/17/2022,Northeast Arkansas Coin Co.,Gold,GBRITCY,3.0,"$1,886.00","$5,658.00"
6/15/2022,Royal Gold & Silver Exchange,Gold,GBRITCY,5.0,"$1,865.00","$9,325.00"
6/17/2022,Northeast Arkansas Coin Co.,Gold,GBRITCY,2.0,"$1,896.50","$3,793.00"
6/27/2022,Tulsa Gold and Silver,Gold,GBRITCY,30.0,"$1,868.50","$56,055.00"
7/19/2022,Northeast Arkansas Coin Co.,Gold,GBRITCY,10.0,"$1,757.00","$17,570.00"
7/19/2022,Northeast Arkansas Coin Co.,Gold,GBRITCY,3.0,"$1,757.00","$5,271.00"
6/17/2022,"X-It Products, LLC",Gold,GBRITCY,3.0,"$1,886.00","$5,658.00"
12/7/2022,"Precious Metal Castings, Inc. dba J. Anthony Jewelers",Gold,GBRITCY,1.0,"$1,842.00","$1,842.00"
8/5/2022,Tulsa Gold and Silver,Gold,GBRITCY,30.0,"$1,820.00","$54,600.00"
5/10/2022,Braidy Jewelers Inc.,Gold,GBRITCY,1.0,"$1,889.00","$1,889.00"
1/11/2022,Dallas Watch & Diamonds,Gold,GBRITCY,6.0,"$1,858.00","$11,148.00"
5/6/2022,Morton Grove Coin Company,Gold,GBRITCY,20.0,"$1,933.00","$38,660.00"
5/10/2022,Northeast Arkansas Coin Co.,Gold,GBRITCY,2.0,"$1,889.00","$3,778.00"
12/21/2022,Dillon Gage Inc. of Dallas,Gold,GBRITCY,100.0,"$1,832.90","$183,290.00"
5/23/2022,Tulsa Gold and Silver,Gold,GBRITCY,50.0,"$1,901.00","$95,050.00"
9/9/2022,ARK Silver,Gold,GBRITCY,4.0,"$1,761.00","$7,044.00"
9/9/2022,ARK Silver,Gold,GBRITCY,20.0,"$1,761.00","$35,220.00"
4/27/2022,Central Refining,Gold,GBRITCY,51.0,"$1,932.00","$98,532.00"
4/27/2022,McKee Coins Inc.,Gold,GBRITCY,1.0,"$1,930.00","$1,930.00"
2/14/2022,Northeast Arkansas Coin Co.,Gold,GBRITCY,2.0,"$1,914.00","$3,828.00"
5/16/2022,Rudy's Gold & Silver,Gold,GBRITCY,1.0,"$1,869.00","$1,869.00"
3/2/2022,"River City Pawn and Gun, LLC",Gold,GBRITCY,2.0,"$1,970.00","$3,940.00"
5/2/2022,Rudy's Gold & Silver,Gold,GBRITCY,25.0,"$1,905.00","$47,625.00"
5/2/2022,Rudy's Gold & Silver,Gold,GBRITCY,15.0,"$1,908.00","$28,620.00"
5/6/2022,Rudy's Gold & Silver,Gold,GBRITCY,4.0,"$1,933.00","$7,732.00"
6/28/2022,Texican Rare Coin,Gold,GBRITCY,40.0,"$1,863.50","$74,540.00"
3/1/2022,Northeast Arkansas Coin Co.,Gold,GBRITCY,2.0,"$1,984.50","$3,969.00"
4/20/2022,"Alaska Bullion & Coin, LLC",Gold,GBRITCY,20.0,"$2,003.00","$40,060.00"
1/24/2022,Rarity Ventures,Gold,GBRITCY,7.0,"$1,882.00","$13,174.00"
8/16/2022,Stamps Unlimited Inc.,Gold,GBRITCY,156.0,"$1,811.00","$282,516.00"
2/24/2022,Northeast Arkansas Coin Co.,Gold,GBRITCY,3.0,"$1,928.00","$5,784.00"
4/24/2022,West Michigan Jewelry Exchange Inc.,Gold,GBRITCY,10.0,"$1,975.00","$19,750.00"
5/16/2022,Tulsa Gold and Silver,Gold,GBRITCY,50.0,"$1,859.00","$92,950.00"
5/19/2022,All American G&S Buyers,Gold,GBRITCY,1.0,"$1,887.00","$1,887.00"
1/21/2022,Rarity Ventures,Gold,GBRITCY,25.0,"$1,877.00","$46,925.00"
9/12/2022,Rudy's Gold & Silver,Gold,GBRITCY,5.0,"$1,773.00","$8,865.00"
5/19/2022,Tulsa Gold and Silver,Gold,GBRITCY,50.0,"$1,887.50","$94,375.00"
7/6/2022,O'Connell's Coins & Jewelry,Gold,GBRITCY,56.0,"$1,784.00","$99,904.00"
5/12/2022,Altier Rare Coins,Gold,GBRITCY,53.0,"$1,867.30","$98,966.90"
9/12/2022,Northeast Arkansas Coin Co.,Gold,GBRITCY,3.0,"$1,770.50","$5,311.50"
9/12/2022,Rarity Ventures,Gold,GBRITCY,15.0,"$1,768.00","$26,520.00"
9/20/2022,Direct Silver Factory,Gold,GBRITCY,2.0,"$1,710.00","$3,420.00"
3/9/2022,Northeast Arkansas Coin Co.,Gold,GBRITCY,7.0,"$2,037.00","$14,259.00"
4/25/2022,Rudy's Gold & Silver,Gold,GBRITCY,4.0,"$1,942.00","$7,768.00"
9/15/2022,ARK Silver,Gold,GBRITCY,5.0,"$1,707.00","$8,535.00"
4/25/2022,"Precious Metals Refinery, LLC",Gold,GBRITCY,100.0,"$1,942.50","$194,250.00"
5/11/2022,Johnny's Coins & Collectibles,Gold,GBRITCY,60.0,"$1,892.80","$113,568.00"
5/16/2022,Royal Gold & Silver Exchange,Gold,GBRITCY,173.0,"$1,856.00","$321,088.00"
5/13/2022,Cole's Jewelers/Excelsior Corp,Gold,GBRITCY,15.0,"$1,856.00","$27,840.00"
7/7/2022,Tulsa Gold and Silver,Gold,GBRITCY,20.0,"$1,787.00","$35,740.00"
7/8/2022,Northeast Arkansas Coin Co.,Gold,GBRITCY,2.0,"$1,789.00","$3,578.00"
7/18/2022,Tulsa Gold and Silver,Gold,GBRITCY,40.0,"$1,753.00","$70,120.00"
8/12/2022,Tulsa Gold and Silver,Gold,GBRITCY,100.0,"$1,840.00","$184,000.00"
9/27/2022,The Exchange Gold Store-Denton,Gold,GBRITCY,10.0,"$1,681.00","$16,810.00"
5/3/2022,"The Gold Market, Inc.",Gold,GBRITCY,2.0,"$1,906.00","$3,812.00"
5/12/2022,Murphy Pitard Jewelers,Gold,GBRITCY,8.0,"$1,868.00","$14,944.00"
9/22/2022,Tulsa Gold and Silver,Gold,GBRITCY,40.0,"$1,717.00","$68,680.00"
7/11/2022,Chad James,Gold,GBRITCY,2.0,"$1,786.00","$3,572.00"
7/12/2022,Altier Rare Coins,Gold,GBRITCY,40.0,"$1,770.00","$70,800.00"
3/1/2022,Great Collections.com,Gold,GBUFFBD,12.0,"$2,062.40","$24,748.80"
4/6/2022,Lone Star Coins,Gold,GBUFFCD,25.0,"$2,000.00","$50,000.00"
9/26/2022,Big D Coin & Jewelry,Gold,GBUFFCD,1.0,"$1,728.00","$1,728.00"
5/9/2022,Namchong Cho,Gold,GBUFFCD,2.0,"$1,937.00","$3,874.00"
4/6/2022,David's J & C Exchange LLC,Gold,GBUFFCD,30.0,"$1,997.00","$59,910.00"
11/30/2022,Square Deal Collectibles,Gold,GBUFFCD,1.0,"$1,879.00","$1,879.00"
11/17/2022,McKee Coins Inc.,Gold,GBUFFCD,3.0,"$1,915.00","$5,745.00"
9/28/2022,Southern P.M. Exchange Macon,Gold,GBUFFCD,19.0,"$1,787.00","$33,953.00"
3/3/2022,Square Deal Collectibles,Gold,GBUFFCD,2.0,"$2,003.00","$4,006.00"
8/30/2022,Square Deal Collectibles,Gold,GBUFFCD,2.0,"$1,824.00","$3,648.00"
6/16/2022,Square Deal Collectibles,Gold,GBUFFCD,2.0,"$1,900.00","$3,800.00"
11/8/2022,Square Deal Collectibles,Gold,GBUFFCD,5.0,"$1,887.00","$9,435.00"
3/10/2022,Vallejo Coin Exchange,Gold,GBUFFCD,5.0,"$2,102.00","$10,510.00"
4/21/2022,Square Deal Collectibles,Gold,GBUFFCD,4.0,"$2,026.60","$8,106.40"
3/29/2022,Tulsa Gold and Silver,Gold,GBUFFCD,20.0,"$2,003.00","$40,060.00"
3/29/2022,TSM Coins,Gold,GBUFFCD,50.0,"$1,988.50","$99,425.00"
3/22/2022,"Jack Armstrong Jewelers, Inc",Gold,GBUFFCD,4.0,"$2,004.75","$8,019.00"
4/8/2022,Tulsa Gold and Silver,Gold,GBUFFCD,20.0,"$2,019.00","$40,380.00"
3/22/2022,Namchong Cho,Gold,GBUFFCD,35.0,"$1,996.00","$69,860.00"
3/16/2022,Gold Rush Mercantile & Trading,Gold,GBUFFCD,1.0,"$1,994.00","$1,994.00"
12/6/2022,McKee Coins Inc.,Gold,GBUFFCD,2.0,"$1,870.00","$3,740.00"
7/7/2022,Dorian Leboeuf,Gold,GBUFFCD,14.0,"$1,855.00","$25,970.00"
7/7/2022,Dorian Leboeuf,Gold,GBUFFCD,2.0,"$1,815.00","$3,630.00"
4/20/2022,Square Deal Collectibles,Gold,GBUFFCD,4.0,"$2,030.00","$8,120.00"
3/21/2022,Square Deal Collectibles,Gold,GBUFFCD,2.0,"$2,016.00","$4,032.00"
3/30/2022,Gold Rush Mercantile & Trading,Gold,GBUFFCD,2.0,"$2,008.50","$4,017.00"
4/3/2022,Northern Nevada Coin,Gold,GBUFFCD,60.0,"$2,002.00","$120,120.00"
4/11/2022,Gold Rush Mercantile & Trading,Gold,GBUFFCD,3.0,"$2,026.00","$6,078.00"
4/4/2022,Royal Gold & Silver Exchange,Gold,GBUFFCD,1.0,"$2,008.00","$2,008.00"
4/6/2022,Tulsa Gold and Silver,Gold,GBUFFCD,20.0,"$2,004.25","$40,085.00"
4/6/2022,Borderland Jewelry Inc.,Gold,GBUFFCD,3.0,"$2,002.00","$6,006.00"
11/29/2022,Square Deal Collectibles,Gold,GBUFFCD,2.0,"$1,906.00","$3,812.00"
7/29/2022,Gold Rush Mercantile & Trading,Gold,GBUFFCD,10.0,"$1,881.00","$18,810.00"
9/23/2022,McKee Coins Inc.,Gold,GBUFFCD,2.0,"$1,742.00","$3,484.00"
9/23/2022,McKee Coins Inc.,Gold,GBUFFCD,3.0,"$1,739.00","$5,217.00"
7/10/2022,Upstate Coins,Gold,GBUFFCD,2.0,"$1,890.96","$3,781.92"
7/10/2022,Upstate Coins,Gold,GBUFFCD,2.0,"$2,040.96","$4,081.92"
7/10/2022,Upstate Coins,Gold,GBUFFCD,1.0,"$2,070.96","$2,070.96"
8/29/2022,Justin Boggs,Gold,GBUFFCD,1.0,"$1,833.25","$1,833.25"
7/14/2022,Robert's Jewelry,Gold,GBUFFCD,1.0,"$1,790.00","$1,790.00"
12/5/2022,McKee Coins Inc.,Gold,GBUFFCD,2.0,"$1,874.00","$3,748.00"
9/22/2022,Square Deal Collectibles,Gold,GBUFFCY,2.0,"$1,768.00","$3,536.00"
7/10/2022,McKee Coins Inc.,Gold,GBUFFCY,1.0,"$1,827.00","$1,827.00"
10/4/2022,Rudy's Gold & Silver,Gold,GBUFFCY,2.0,"$1,881.00","$3,762.00"
7/11/2022,Southern P. M. Exchange,Gold,GBUFFCY,34.0,"$1,817.50","$61,795.00"
12/7/2022,Phil Doudar,Gold,GBUFFCY,5.0,"$1,872.00","$9,360.00"
12/9/2022,Rudy's Gold & Silver,Gold,GBUFFCY,1.0,"$1,906.00","$1,906.00"
9/1/2022,McKee Coins Inc.,Gold,GBUFFCY,1.0,"$1,790.00","$1,790.00"
11/7/2022,Vallejo Coin Exchange,Gold,GBUFFCY,2.0,"$1,851.00","$3,702.00"
4/25/2022,Carolina Coin & Trading Co.,Gold,GBUFFCY,25.0,"$1,974.00","$49,350.00"
4/29/2022,Rudy's Gold & Silver,Gold,GBUFFCY,3.0,"$1,985.00","$5,955.00"
5/17/2022,"Oro-Cal Mfg., Inc.",Gold,GBUFFCY,26.0,"$1,886.00","$49,036.00"
4/28/2022,Southwest Coin and Stamp LLC,Gold,GBUFFCY,20.0,"$1,960.00","$39,200.00"
5/12/2022,Southwest Coin and Stamp LLC,Gold,GBUFFCY,20.0,"$1,893.70","$37,874.00"
5/27/2022,Square Deal Collectibles,Gold,GBUFFCY,2.0,"$1,928.00","$3,856.00"
6/10/2022,Coinhuskers LLC,Gold,GBUFFCY,1.0,"$1,943.00","$1,943.00"
7/5/2022,Morton Grove Coin Company,Gold,GBUFFCY,30.0,"$1,846.00","$55,380.00"
5/27/2022,Texican Rare Coin,Gold,GBUFFCY,10.0,"$1,924.50","$19,245.00"
6/3/2022,Johnny's Coins & Collectibles,Gold,GBUFFCY,33.0,"$1,922.00","$63,426.00"
6/3/2022,Mid America Coins,Gold,GBUFFCY,10.0,"$1,931.00","$19,310.00"
6/3/2022,Santa Fe Coins and Jewelry,Gold,GBUFFCY,5.0,"$1,907.00","$9,535.00"
6/3/2022,Santa Fe Coins and Jewelry,Gold,GBUFFCY,5.0,"$1,920.90","$9,604.50"
6/1/2022,Texican Rare Coin,Gold,GBUFFCY,10.0,"$1,904.85","$19,048.50"
2/1/2022,Matthew Bullock Auction Gallery,Gold,GBUFFCY,10.0,"$1,871.50","$18,715.00"
12/15/2022,L&B Coins,Gold,GBUFFCY,20.0,"$1,866.00","$37,320.00"
7/1/2022,McKee Coins Inc.,Gold,GBUFFCY,1.0,"$1,874.70","$1,874.70"
6/16/2022,Namchong Cho,Gold,GBUFFCY,15.0,"$1,898.00","$28,470.00"
12/23/2022,Rudy's Gold & Silver,Gold,GBUFFCY,1.0,"$1,885.00","$1,885.00"
6/29/2022,Tulsa Gold and Silver,Gold,GBUFFCY,20.0,"$1,891.50","$37,830.00"
9/26/2022,Luxe Jewel Exchange,Gold,GBUFFCY,1.0,"$1,720.00","$1,720.00"
6/27/2022,Lone Star Coins,Gold,GBUFFCY,25.0,"$1,900.00","$47,500.00"
6/27/2022,Rarity Ventures,Gold,GBUFFCY,7.0,"$1,900.00","$13,300.00"
6/21/2022,Rudy's Gold & Silver,Gold,GBUFFCY,3.0,"$1,908.00","$5,724.00"
9/20/2022,Square Deal Collectibles,Gold,GBUFFCY,2.0,"$1,754.75","$3,509.50"
5/10/2022,Northeast Arkansas Coin Co.,Gold,GBUFFCY,2.0,"$1,914.00","$3,828.00"
5/10/2022,Rudy's Gold & Silver,Gold,GBUFFCY,9.0,"$1,913.00","$17,217.00"
11/8/2022,Square Deal Collectibles,Gold,GBUFFCY,1.0,"$1,884.00","$1,884.00"
6/28/2022,Northeast Arkansas Coin Co.,Gold,GBUFFCY,25.0,"$1,895.00","$47,375.00"
5/11/2022,Namchong Cho,Gold,GBUFFCY,20.0,"$1,922.00","$38,440.00"
2/20/2022,Tulsa Gold and Silver,Gold,GBUFFCY,20.0,"$1,980.00","$39,600.00"
2/9/2022,Osage Coin & Bullion DBA Midwest Rare Coin,Gold,GBUFFCY,3.0,"$1,903.00","$5,709.00"
3/1/2022,Northeast Arkansas Coin Co.,Gold,GBUFFCY,1.0,"$2,017.00","$2,017.00"
1/4/2022,Michael & Alexandria DBA 6th Avenue Jewelers,Gold,GBUFFCY,3.0,"$1,887.00","$5,661.00"
1/3/2022,Northern Nevada Coin,Gold,GBUFFCY,20.0,"$1,872.50","$37,450.00"
1/7/2022,McKee Coins Inc.,Gold,GBUFFCY,5.0,"$1,867.00","$9,335.00"
3/9/2022,Northeast Arkansas Coin Co.,Gold,GBUFFCY,3.0,"$2,088.70","$6,266.10"
1/3/2022,Masterson Trading Company,Gold,GBUFFCY,2.0,"$1,876.50","$3,753.00"
1/18/2022,Tulsa Gold and Silver,Gold,GBUFFCY,20.0,"$1,885.00","$37,700.00"
1/10/2022,Rudy's Gold & Silver,Gold,GBUFFCY,2.0,"$1,866.00","$3,732.00"
2/8/2022,Osage Coin & Bullion DBA Midwest Rare Coin,Gold,GBUFFCY,2.0,"$1,899.00","$3,798.00"
1/31/2022,Lone Star Coins,Gold,GBUFFCY,20.0,"$1,866.00","$37,320.00"
2/22/2022,DBKJ Numismatic,Gold,GBUFFCY,50.0,"$1,978.50","$98,925.00"
2/28/2022,L&B Coins,Gold,GBUFFCY,4.0,"$1,983.00","$7,932.00"
3/2/2022,Morton Grove Coin Company,Gold,GBUFFCY,20.0,"$1,998.00","$39,960.00"
8/22/2022,Marble Falls Gold Exchange,Gold,GBUFFCY,20.0,"$1,827.60","$36,552.00"
8/15/2022,Northern Nevada Coin,Gold,GBUFFCY,20.0,"$1,911.00","$38,220.00"
5/19/2022,All American G&S Buyers,Gold,GBUFFCY,1.0,"$1,913.00","$1,913.00"
6/28/2022,Gold Rush Mercantile & Trading,Gold,GBUFFCY,18.0,"$1,895.50","$34,119.00"
1/17/2022,Rudy's Gold & Silver,Gold,GBUFFCY,2.0,"$1,890.00","$3,780.00"
2/14/2022,Tulsa Gold and Silver,Gold,GBUFFCY,20.0,"$1,939.00","$38,780.00"
5/20/2022,Santa Fe Coins and Jewelry,Gold,GBUFFCY,5.0,"$1,914.00","$9,570.00"
1/27/2022,Northeast Arkansas Coin Co.,Gold,GBUFFCY,2.0,"$1,868.00","$3,736.00"
2/14/2022,HK Investments,Gold,GBUFFCY,80.0,"$1,942.00","$155,360.00"
3/4/2022,Gold Rush Mercantile & Trading,Gold,GBUFFCY,30.0,"$2,037.00","$61,110.00"
3/2/2022,Tulsa Gold and Silver,Gold,GBUFFCY,20.0,"$1,995.00","$39,900.00"
2/11/2022,Northeast Arkansas Coin Co.,Gold,GBUFFCY,1.0,"$1,913.50","$1,913.50"
11/8/2022,Square Deal Collectibles,Gold,GBUFFCY,3.0,"$1,887.00","$5,661.00"
10/14/2022,American Gold & Diamond Exchange (Broadway),Gold,GBUFFCY,20.0,"$1,816.00","$36,320.00"
9/12/2022,Northeast Arkansas Coin Co.,Gold,GBUFFCY,3.0,"$1,816.00","$5,448.00"
9/12/2022,McKee Coins Inc.,Gold,GBUFFCY,1.0,"$1,820.50","$1,820.50"
6/8/2022,McKee Coins Inc.,Gold,GBUFFCY,2.0,"$1,928.00","$3,856.00"
9/20/2022,Hirschberg Ent. LLC,Gold,GBUFFCY,3.0,"$1,755.00","$5,265.00"
